#"Step","Potential Energy (kJ/mole)","Temperature (K)"
1094,0.0,480.055485488
1095,0.0,482.292188827
1096,0.0,484.527186376
1097,0.0,484.194819201
1098,0.0,506.067230469
1099,0.0,498.058194627
1100,0.0,550.123837467
1101,0.0,533.464371915
1102,0.0,546.093197757
1103,0.0,564.031240567
1104,0.0,542.207919008
1105,0.0,528.298357287
1106,0.0,525.881876656
1107,0.0,490.309685794
1108,0.0,533.867131688
1109,0.0,552.795308648
1110,0.0,565.457922079
1111,0.0,529.281120992
1112,0.0,522.149343628
1113,0.0,547.88660864
1114,0.0,496.9767278
1115,0.0,494.913628509
1116,0.0,465.459282909
1117,0.0,482.60075188
1118,0.0,442.741065407
1119,0.0,434.774932211
1120,0.0,465.936250088
1121,0.0,487.84698217
1122,0.0,496.362264683
1123,0.0,504.496318551
1124,0.0,473.718319299
1125,0.0,456.011534487
1126,0.0,492.639161514
1127,0.0,490.697657438
1128,0.0,460.585558939
1129,0.0,486.527685512
1130,0.0,484.532269848
1131,0.0,500.345940926
1132,0.0,566.106652056
1133,0.0,659.13323349
1134,0.0,717.633709991
1135,0.0,674.547610357
1136,0.0,658.060756452
1137,0.0,618.66282014
1138,0.0,608.080365808
1139,0.0,592.269310057
1140,0.0,589.204868711
1141,0.0,592.063590707
1142,0.0,595.597000783
1143,0.0,592.579262064
1144,0.0,621.098254894
1145,0.0,626.783783389
1146,0.0,608.701447609
1147,0.0,567.207923994
1148,0.0,549.78561014
1149,0.0,545.035426998
1150,0.0,579.521308687
1151,0.0,578.186907614
1152,0.0,601.452963215
1153,0.0,549.079882475
1154,0.0,541.972101099
1155,0.0,607.670995504
1156,0.0,617.526113225
1157,0.0,570.454517667
1158,0.0,587.927112051
1159,0.0,609.767620195
1160,0.0,668.621839088
1161,0.0,677.853537675
1162,0.0,694.389655489
1163,0.0,759.359159545
1164,0.0,776.820439375
1165,0.0,773.334558156
1166,0.0,809.6579948
1167,0.0,824.019709922
1168,0.0,783.075126109
1169,0.0,803.019720853
1170,0.0,763.53241511
1171,0.0,775.490979271
1172,0.0,787.847625316
1173,0.0,749.991631304
1174,0.0,736.184162034
1175,0.0,744.621482835
1176,0.0,735.16046506
1177,0.0,744.696215907
1178,0.0,752.180924601
1179,0.0,724.016562382
1180,0.0,726.15954298
1181,0.0,689.334503196
1182,0.0,728.661777197
1183,0.0,705.084775608
1184,0.0,767.06454821
1185,0.0,707.134110542
1186,0.0,697.080626574
1187,0.0,702.901812473
1188,0.0,701.269854903
1189,0.0,692.570601582
1190,0.0,691.770149532
1191,0.0,670.442792437
1192,0.0,630.463392886
1193,0.0,601.292636306
1194,0.0,601.965123352
1195,0.0,531.664261994
1196,0.0,522.255872041
1197,0.0,526.405533369
1198,0.0,546.436929765
1199,0.0,547.996559043
1200,0.0,537.431118668
1201,0.0,523.422983077
1202,0.0,514.108295998
1203,0.0,476.829854785
1204,0.0,444.835075769
1205,0.0,367.689233042
1206,0.0,409.726869382
1207,0.0,432.146692951
1208,0.0,423.594897734
1209,0.0,411.644966585
1210,0.0,362.114964013
1211,0.0,371.157786326
1212,0.0,433.520781141
1213,0.0,455.777859567
1214,0.0,453.92099722
1215,0.0,439.715844054
1216,0.0,474.061381406
1217,0.0,487.871777113
1218,0.0,495.360337792
1219,0.0,500.291713344
1220,0.0,493.101085362
1221,0.0,473.135502595
1222,0.0,449.692664522
1223,0.0,455.535032883
1224,0.0,397.034283965
1225,0.0,429.014241789
1226,0.0,436.770661234
1227,0.0,451.84504107
1228,0.0,473.117344397
1229,0.0,528.593172558
1230,0.0,539.543557442
1231,0.0,503.238471108
1232,0.0,528.650495027
1233,0.0,559.065205004
1234,0.0,547.189891836
1235,0.0,563.195968375
1236,0.0,554.636556884
1237,0.0,575.717501255
1238,0.0,572.830705788
1239,0.0,570.038511744
1240,0.0,656.362739916
1241,0.0,694.641337646
1242,0.0,749.877114668
1243,0.0,729.175012971
1244,0.0,693.80839359
1245,0.0,695.841469609
1246,0.0,689.034783362
1247,0.0,703.233127595
1248,0.0,689.878080523
1249,0.0,697.594057856
1250,0.0,720.349787671
1251,0.0,682.457094444
1252,0.0,711.921934743
1253,0.0,708.073056095
1254,0.0,780.982748378
1255,0.0,761.241440957
1256,0.0,774.104882294
1257,0.0,743.279951714
1258,0.0,805.391739912
1259,0.0,814.814529435
1260,0.0,880.4934681
1261,0.0,891.899015025
1262,0.0,917.70615174
1263,0.0,909.95186006
1264,0.0,859.658088389
1265,0.0,803.880879821
1266,0.0,800.807570707
1267,0.0,840.953543207
1268,0.0,870.739768047
1269,0.0,899.146717164
1270,0.0,933.788668373
1271,0.0,961.16037127
1272,0.0,962.348582
1273,0.0,949.72521274
1274,0.0,1028.69071375
1275,0.0,1107.12313903
1276,0.0,1073.51789775
1277,0.0,1158.03216389
1278,0.0,1153.42427438
1279,0.0,1131.91726514
1280,0.0,1138.52058497
1281,0.0,1146.14105289
1282,0.0,1106.7234463
1283,0.0,1142.71813184
1284,0.0,1127.06928973
1285,0.0,1155.27767345
1286,0.0,1123.22942413
1287,0.0,1051.58160407
1288,0.0,1048.61978443
1289,0.0,1082.96140968
1290,0.0,1061.89128754
1291,0.0,1074.59264349
1292,0.0,1001.23967349
1293,0.0,1037.91886725
1294,0.0,1000.41597345
1295,0.0,963.25753523
1296,0.0,1011.88791405
1297,0.0,948.077395132
1298,0.0,901.234210547
1299,0.0,929.897669717
1300,0.0,965.248638762
1301,0.0,970.397937088
1302,0.0,948.383394624
1303,0.0,960.16113906
1304,0.0,1013.40643422
1305,0.0,1013.76546146
1306,0.0,1009.44215316
1307,0.0,1030.80148949
1308,0.0,1014.75297416
1309,0.0,1076.63852623
1310,0.0,1059.00331906
1311,0.0,1028.55110582
1312,0.0,1040.83440252
1313,0.0,1068.15776446
1314,0.0,1055.03736259
1315,0.0,1081.08098621
1316,0.0,1067.26321677
1317,0.0,1011.361869
1318,0.0,969.856760184
1319,0.0,1072.45804902
1320,0.0,1098.34521597
1321,0.0,1122.4992374
1322,0.0,1180.0254867
1323,0.0,1134.05908737
1324,0.0,1089.29415849
1325,0.0,1126.41927465
1326,0.0,1106.52409956
1327,0.0,1091.71802674
1328,0.0,1134.90652336
1329,0.0,1171.23407096
1330,0.0,1133.1869187
1331,0.0,1069.68934333
1332,0.0,1007.89657617
1333,0.0,1017.44833409
1334,0.0,966.817570539
1335,0.0,936.931274164
1336,0.0,854.024396159
1337,0.0,878.095746904
1338,0.0,833.982172348
1339,0.0,837.108276526
1340,0.0,860.335872478
1341,0.0,917.581047748
1342,0.0,952.105004599
1343,0.0,938.276900268
1344,0.0,945.372313344
1345,0.0,887.793438499
1346,0.0,877.615596576
1347,0.0,929.566808827
1348,0.0,946.305320072
1349,0.0,965.359312875
1350,0.0,926.418178967
1351,0.0,887.112158214
1352,0.0,852.485716574
1353,0.0,800.342230236
1354,0.0,793.735413782
1355,0.0,834.872912522
1356,0.0,842.937910424
1357,0.0,834.83447326
1358,0.0,848.472091705
1359,0.0,883.956231855
1360,0.0,888.190633325
1361,0.0,868.40159343
1362,0.0,843.620954113
1363,0.0,818.994753248
1364,0.0,822.351967442
1365,0.0,829.069711667
1366,0.0,811.836503036
1367,0.0,797.421633742
1368,0.0,790.849149496
1369,0.0,820.116005665
1370,0.0,770.095824878
1371,0.0,788.41976113
1372,0.0,803.395937796
1373,0.0,811.825086702
1374,0.0,823.074423566
1375,0.0,823.049831749
1376,0.0,803.57495291
1377,0.0,883.820756788
1378,0.0,932.107635071
1379,0.0,968.77914267
1380,0.0,956.538996611
1381,0.0,956.375231721
1382,0.0,971.813851388
1383,0.0,977.962572942
1384,0.0,982.204385835
1385,0.0,1102.89341372
1386,0.0,1110.52296379
1387,0.0,1069.68243071
1388,0.0,1093.47604739
1389,0.0,1091.62890865
1390,0.0,1091.02284914
1391,0.0,1078.21358357
1392,0.0,1001.9518884
1393,0.0,999.064786951
1394,0.0,976.568313202
1395,0.0,962.750918149
1396,0.0,949.054686707
1397,0.0,909.424015017
1398,0.0,975.17584927
1399,0.0,945.63973645
1400,0.0,985.242161625
1401,0.0,951.936407307
1402,0.0,999.003540058
1403,0.0,928.054742277
1404,0.0,927.860368869
1405,0.0,895.92527747
1406,0.0,942.430621344
1407,0.0,955.193625197
1408,0.0,920.18345314
1409,0.0,888.321737528
1410,0.0,886.343498011
1411,0.0,886.370785391
1412,0.0,908.850491798
1413,0.0,882.111879159
1414,0.0,867.383389632
1415,0.0,803.43831542
1416,0.0,761.715429214
1417,0.0,781.471632428
1418,0.0,806.785795787
1419,0.0,783.111929115
1420,0.0,818.476490344
1421,0.0,820.036512112
1422,0.0,871.552733309
1423,0.0,907.326949982
1424,0.0,867.415272656
1425,0.0,914.782268148
1426,0.0,923.360422779
1427,0.0,943.454077216
1428,0.0,942.952533131
1429,0.0,944.111905477
1430,0.0,967.399952147
1431,0.0,1023.10712958
1432,0.0,1017.69796355
1433,0.0,1078.38802289
1434,0.0,1025.56514524
1435,0.0,1041.52879687
1436,0.0,1077.39334702
1437,0.0,1020.18909329
1438,0.0,1042.00555322
1439,0.0,1028.22451635
1440,0.0,1000.29865389
1441,0.0,1068.29049987
1442,0.0,1046.83695526
1443,0.0,1013.78222321
1444,0.0,988.460729619
1445,0.0,958.555427402
1446,0.0,950.035501065
1447,0.0,952.178152619
1448,0.0,898.037397775
1449,0.0,912.574854094
1450,0.0,886.289300084
1451,0.0,850.498898668
1452,0.0,876.9175524
1453,0.0,893.099892813
1454,0.0,902.971446119
1455,0.0,989.653674155
1456,0.0,955.607964514
1457,0.0,914.096340735
1458,0.0,904.210972617
1459,0.0,1019.98764373
1460,0.0,987.428193078
1461,0.0,978.73001757
1462,0.0,1006.77852193
1463,0.0,1045.38936136
1464,0.0,1072.53149501
1465,0.0,1112.43859782
1466,0.0,1148.6756402
1467,0.0,1086.0336366
1468,0.0,1136.53512548
1469,0.0,1138.01306264
1470,0.0,1105.54694942
1471,0.0,1091.43257855
1472,0.0,1121.9425749
1473,0.0,1108.23310638
1474,0.0,1123.66150181
1475,0.0,1149.09812551
1476,0.0,1191.49025999
1477,0.0,1188.49463099
1478,0.0,1194.08226399
1479,0.0,1173.42839844
1480,0.0,1240.26377997
1481,0.0,1244.26770471
1482,0.0,1163.89417633
1483,0.0,1248.71347423
1484,0.0,1178.35912649
1485,0.0,1290.61016533
1486,0.0,1318.10390252
1487,0.0,1316.53750871
1488,0.0,1297.09100108
1489,0.0,1268.0653043
1490,0.0,1312.25610799
1491,0.0,1339.62084162
1492,0.0,1259.06584098
1493,0.0,1222.28552088
1494,0.0,1154.2477979
1495,0.0,1192.59614248
1496,0.0,1176.99413561
1497,0.0,1159.86821704
1498,0.0,1071.65875749
1499,0.0,1029.15068359
1500,0.0,1041.34246174
1501,0.0,1070.79098511
1502,0.0,1091.26193168
1503,0.0,1150.48239707
1504,0.0,1200.53185405
1505,0.0,1171.75678235
1506,0.0,1205.68552834
1507,0.0,1162.29229049
1508,0.0,1176.58804014
1509,0.0,1105.22078259
1510,0.0,1115.40073055
1511,0.0,1120.67733383
1512,0.0,1076.33577248
1513,0.0,1118.69956047
1514,0.0,1078.09887291
1515,0.0,1109.84101019
1516,0.0,1088.91807076
1517,0.0,1077.59522882
1518,0.0,1114.54584132
1519,0.0,1165.01773681
1520,0.0,1213.8508843
1521,0.0,1262.21239372
1522,0.0,1324.07293516
1523,0.0,1220.20585666
1524,0.0,1230.08285274
1525,0.0,1170.01991705
1526,0.0,1166.16080343
1527,0.0,1133.34040272
1528,0.0,1232.39613414
1529,0.0,1185.51847696
1530,0.0,1154.10365369
1531,0.0,1146.99142219
1532,0.0,1155.61276323
1533,0.0,1088.63097395
1534,0.0,1090.68418699
1535,0.0,1115.36949686
1536,0.0,1143.38202319
1537,0.0,1144.69843616
1538,0.0,1121.3260199
1539,0.0,1176.67092962
1540,0.0,1216.62082638
1541,0.0,1215.34772434
1542,0.0,1184.66449057
1543,0.0,1180.98999109
1544,0.0,1075.14233544
1545,0.0,1130.03616936
1546,0.0,1094.12969355
1547,0.0,1157.45083256
1548,0.0,1135.35983418
1549,0.0,1103.61113961
1550,0.0,1156.14634866
1551,0.0,1127.27512356
1552,0.0,1123.19564394
1553,0.0,1102.07185582
1554,0.0,1205.38784568
1555,0.0,1128.69173241
1556,0.0,1040.95520196
1557,0.0,1033.90746524
1558,0.0,1001.72786068
1559,0.0,996.233891506
1560,0.0,1021.8158894
1561,0.0,992.989729122
1562,0.0,973.857917585
1563,0.0,984.954556867
1564,0.0,959.133315802
1565,0.0,971.96930326
1566,0.0,1046.70715836
1567,0.0,1074.57322521
1568,0.0,1093.63662287
1569,0.0,1101.00526114
1570,0.0,1186.3347905
1571,0.0,1165.52722577
1572,0.0,1208.822182
1573,0.0,1205.42714184
1574,0.0,1172.25081231
1575,0.0,1163.78453751
1576,0.0,1150.33325956
1577,0.0,1143.45706982
1578,0.0,1177.40910821
1579,0.0,1121.40946972
1580,0.0,1197.53859328
1581,0.0,1213.13282869
1582,0.0,1171.64881425
1583,0.0,1171.12148988
1584,0.0,1183.1360488
1585,0.0,1158.10934308
1586,0.0,1128.96494227
1587,0.0,1083.30890252
1588,0.0,1134.13749818
1589,0.0,1170.24946184
1590,0.0,1159.69564041
1591,0.0,1147.36632033
1592,0.0,1155.12528801
1593,0.0,1053.30969236
1594,0.0,1016.99384605
1595,0.0,982.914032916
1596,0.0,949.625829437
1597,0.0,981.343298983
1598,0.0,975.2483855
1599,0.0,945.584866724
1600,0.0,954.860711236
1601,0.0,979.087087157
1602,0.0,1000.04886845
1603,0.0,1021.03162786
1604,0.0,1038.38480554
1605,0.0,1061.55914694
1606,0.0,1077.20773195
1607,0.0,1101.87894772
1608,0.0,1163.22038709
1609,0.0,1177.28182379
1610,0.0,1214.85932105
1611,0.0,1310.97424154
1612,0.0,1288.87188192
1613,0.0,1242.50536942
1614,0.0,1334.83725408
1615,0.0,1260.98163965
1616,0.0,1198.91441864
1617,0.0,1187.16012259
1618,0.0,1119.2540263
1619,0.0,1177.42804713
1620,0.0,1131.54859747
1621,0.0,1107.27118818
1622,0.0,1115.5735241
1623,0.0,1090.37087185
1624,0.0,1052.9686316
1625,0.0,1028.77312504
1626,0.0,1004.93467863
1627,0.0,988.436876172
1628,0.0,970.785793753
1629,0.0,982.021769358
1630,0.0,892.659366192
1631,0.0,916.346868912
1632,0.0,985.148725798
1633,0.0,950.647755114
1634,0.0,944.422806773
1635,0.0,926.671767375
1636,0.0,936.371795964
1637,0.0,918.45018728
1638,0.0,880.866914012
1639,0.0,879.910358269
1640,0.0,811.31138898
1641,0.0,834.680633589
1642,0.0,772.564710338
1643,0.0,749.771308022
1644,0.0,719.856422903
1645,0.0,735.286573878
1646,0.0,729.880705744
1647,0.0,805.820729769
1648,0.0,809.912153336
1649,0.0,782.692058776
1650,0.0,804.054477941
1651,0.0,809.286901454
1652,0.0,805.698570559
1653,0.0,824.41687644
1654,0.0,835.930560663
1655,0.0,834.84800512
1656,0.0,819.172399227
1657,0.0,871.024372292
1658,0.0,851.732357326
1659,0.0,816.437627991
1660,0.0,785.946096771
1661,0.0,774.296499348
1662,0.0,790.22731687
1663,0.0,803.053727526
1664,0.0,805.121027751
1665,0.0,860.343770452
1666,0.0,874.87520187
1667,0.0,875.598652794
1668,0.0,904.375907381
1669,0.0,878.745423521
1670,0.0,868.859157331
1671,0.0,830.773520595
1672,0.0,785.214515672
1673,0.0,720.080701385
1674,0.0,657.608748292
1675,0.0,663.594877078
1676,0.0,652.872412505
1677,0.0,649.677332624
1678,0.0,676.304859132
1679,0.0,672.820943535
1680,0.0,730.204053487
1681,0.0,771.244407655
1682,0.0,746.155512781
1683,0.0,744.958381656
1684,0.0,756.857802508
1685,0.0,696.870577528
1686,0.0,727.709853405
1687,0.0,763.573916413
1688,0.0,834.716985429
1689,0.0,797.721532378
1690,0.0,792.728247118
1691,0.0,796.828154886
1692,0.0,826.226534084
1693,0.0,829.238396035
1694,0.0,878.125117416
1695,0.0,900.325790565
1696,0.0,948.161314681
1697,0.0,1021.74838872
1698,0.0,1100.23039635
1699,0.0,1153.17796922
1700,0.0,1126.44456169
1701,0.0,1135.97562253
1702,0.0,1106.649255
1703,0.0,1134.0707609
1704,0.0,1117.59767065
1705,0.0,1148.99385875
1706,0.0,1217.35949222
1707,0.0,1224.84651652
1708,0.0,1147.63585233
1709,0.0,1147.11457707
1710,0.0,1181.65441112
1711,0.0,1145.92587834
1712,0.0,1074.53452567
1713,0.0,1071.67311422
1714,0.0,1073.20500686
1715,0.0,1067.74350659
1716,0.0,1035.07660527
1717,0.0,1045.14624607
1718,0.0,1060.58277806
1719,0.0,1071.60915193
1720,0.0,1035.2771964
1721,0.0,1057.14674854
1722,0.0,1033.25196763
1723,0.0,1040.9167937
1724,0.0,1041.56963481
1725,0.0,1008.43065601
1726,0.0,959.134809734
1727,0.0,1030.73999971
1728,0.0,977.409152913
1729,0.0,1012.14823785
1730,0.0,958.206210866
1731,0.0,916.516453028
1732,0.0,911.681741915
1733,0.0,886.450384075
1734,0.0,852.186079905
1735,0.0,861.282096061
1736,0.0,877.308451511
1737,0.0,798.953039283
1738,0.0,791.207393511
1739,0.0,836.424499775
1740,0.0,823.518898942
1741,0.0,813.194384755
1742,0.0,850.370635075
1743,0.0,803.799077747
1744,0.0,761.875555356
1745,0.0,796.185034069
1746,0.0,731.645640294
1747,0.0,692.175562567
1748,0.0,718.42666537
1749,0.0,773.81641569
1750,0.0,754.217354481
1751,0.0,736.603826493
1752,0.0,760.555630253
1753,0.0,773.6948226
1754,0.0,767.516030984
1755,0.0,833.125347708
1756,0.0,836.486139373
1757,0.0,817.517500235
1758,0.0,807.984908743
1759,0.0,789.370147363
1760,0.0,765.446554369
1761,0.0,748.376404471
1762,0.0,734.352003119
1763,0.0,735.969678448
1764,0.0,761.728058683
1765,0.0,767.657577723
1766,0.0,755.139255909
1767,0.0,712.225953423
1768,0.0,694.034550331
1769,0.0,675.143701024
1770,0.0,663.479537027
1771,0.0,651.831796918
1772,0.0,620.09134173
1773,0.0,656.193966211
1774,0.0,688.390678594
1775,0.0,718.737616385
1776,0.0,698.4471008
1777,0.0,641.236327571
1778,0.0,626.803487619
1779,0.0,582.898197338
1780,0.0,531.650551126
1781,0.0,494.485233078
1782,0.0,477.310275133
1783,0.0,451.840293213
1784,0.0,440.98597942
1785,0.0,424.670110164
1786,0.0,402.055148656
1787,0.0,363.116410649
1788,0.0,380.055770454
1789,0.0,389.890341669
1790,0.0,400.611957871
1791,0.0,392.061668395
1792,0.0,420.184456833
1793,0.0,425.979315057
1794,0.0,425.254989077
1795,0.0,473.678170031
1796,0.0,509.83777529
1797,0.0,584.33885364
1798,0.0,616.604031305
1799,0.0,621.612069335
1800,0.0,594.247016627
1801,0.0,623.687197995
1802,0.0,625.982734311
1803,0.0,664.669350997
1804,0.0,642.179013408
1805,0.0,635.19466474
1806,0.0,653.42235187
1807,0.0,583.819386523
1808,0.0,611.971233586
1809,0.0,648.550319002
1810,0.0,689.960956463
1811,0.0,679.255018076
1812,0.0,664.829498971
1813,0.0,689.138640178
1814,0.0,637.614539311
1815,0.0,639.911203267
1816,0.0,659.493296099
1817,0.0,640.633210626
1818,0.0,665.430999835
1819,0.0,648.541541645
1820,0.0,696.218274353
1821,0.0,622.845073921
1822,0.0,578.989556224
1823,0.0,570.401599455
1824,0.0,525.030265666
1825,0.0,538.46748409
1826,0.0,549.526252501
1827,0.0,568.012402671
1828,0.0,548.024951207
1829,0.0,529.105533085
1830,0.0,545.060357809
1831,0.0,586.525993843
1832,0.0,544.999557706
1833,0.0,525.298790745
1834,0.0,521.771298535
1835,0.0,554.733853492
1836,0.0,563.120598469
1837,0.0,566.063836831
1838,0.0,572.455546526
1839,0.0,604.823377109
1840,0.0,570.866000522
1841,0.0,546.447637473
1842,0.0,522.756275511
1843,0.0,563.399156543
1844,0.0,529.346049787
1845,0.0,566.283572549
1846,0.0,556.698349824
1847,0.0,539.932916888
1848,0.0,583.27422127
1849,0.0,600.547731452
1850,0.0,611.509817664
1851,0.0,573.75483502
1852,0.0,582.989219431
1853,0.0,553.638057703
1854,0.0,553.68537129
1855,0.0,553.035655053
1856,0.0,583.804110265
1857,0.0,584.059235466
1858,0.0,592.407217251
1859,0.0,576.352649196
1860,0.0,618.401468381
1861,0.0,672.60832807
1862,0.0,659.065841829
1863,0.0,694.034229139
1864,0.0,643.660166335
1865,0.0,565.726496537
1866,0.0,544.99863238
1867,0.0,537.480355872
1868,0.0,546.523700186
1869,0.0,546.987264476
1870,0.0,517.344437613
1871,0.0,478.399120616
1872,0.0,556.175586548
1873,0.0,593.404414753
1874,0.0,567.92324492
1875,0.0,593.36004303
1876,0.0,610.60768442
1877,0.0,589.518319485
1878,0.0,563.108352005
1879,0.0,607.957690886
1880,0.0,574.406316401
1881,0.0,612.435048291
1882,0.0,631.676719899
1883,0.0,653.730350937
1884,0.0,681.262980203
1885,0.0,668.62236683
1886,0.0,708.365071012
1887,0.0,726.801197904
1888,0.0,721.343428728
1889,0.0,704.761914595
1890,0.0,727.882213473
1891,0.0,649.969073571
1892,0.0,652.915548584
1893,0.0,598.437897451
1894,0.0,522.121085086
1895,0.0,512.389706962
1896,0.0,512.009471017
1897,0.0,537.089003133
1898,0.0,518.622112647
1899,0.0,555.440781335
1900,0.0,577.103148667
1901,0.0,566.595450112
1902,0.0,629.09929319
1903,0.0,670.058008494
1904,0.0,662.015638276
1905,0.0,669.576700377
1906,0.0,643.640342407
1907,0.0,661.449081999
1908,0.0,636.392341995
1909,0.0,647.752103587
1910,0.0,666.311292476
1911,0.0,704.432674119
1912,0.0,689.810888503
1913,0.0,687.257411104
1914,0.0,696.008999034
1915,0.0,729.488511202
1916,0.0,759.89149074
1917,0.0,803.674726305
1918,0.0,817.715401895
1919,0.0,832.516612458
1920,0.0,820.09807462
1921,0.0,810.572760191
1922,0.0,805.582807109
1923,0.0,785.992509971
1924,0.0,773.595589685
1925,0.0,809.835370724
1926,0.0,857.939413556
1927,0.0,853.469032804
1928,0.0,844.657260749
1929,0.0,824.301550189
1930,0.0,827.715283831
1931,0.0,831.708276983
1932,0.0,864.368541624
1933,0.0,808.451600709
1934,0.0,792.63072482
1935,0.0,813.519068313
1936,0.0,817.005836302
1937,0.0,850.673380107
1938,0.0,821.725024441
1939,0.0,818.993552194
1940,0.0,821.399211365
1941,0.0,836.621747795
1942,0.0,789.591258384
1943,0.0,774.78410498
1944,0.0,796.271799237
1945,0.0,722.461188465
1946,0.0,706.515892024
1947,0.0,683.192299647
1948,0.0,634.858377058
1949,0.0,639.53177208
1950,0.0,604.853768265
1951,0.0,637.020089683
1952,0.0,568.221210811
1953,0.0,575.345217997
1954,0.0,552.118437391
1955,0.0,536.763926552
1956,0.0,506.641274105
1957,0.0,497.283273503
1958,0.0,532.885411528
1959,0.0,588.058567526
1960,0.0,577.308583513
1961,0.0,618.91146686
1962,0.0,609.604232586
1963,0.0,644.957182766
1964,0.0,640.595091927
1965,0.0,622.866939272
1966,0.0,643.471087065
1967,0.0,599.407145674
1968,0.0,643.019836798
1969,0.0,661.292443858
1970,0.0,622.735151284
1971,0.0,553.825718464
1972,0.0,496.39379429
1973,0.0,488.05247627
1974,0.0,488.193474173
1975,0.0,480.139743436
1976,0.0,445.591774767
1977,0.0,440.651218027
1978,0.0,429.826226582
1979,0.0,454.191202763
1980,0.0,479.647663449
1981,0.0,424.583962393
1982,0.0,435.917747159
1983,0.0,454.000187736
1984,0.0,448.356462721
1985,0.0,439.319062799
1986,0.0,425.474172724
1987,0.0,412.383390088
1988,0.0,407.770369646
1989,0.0,404.36309832
1990,0.0,412.879518822
1991,0.0,423.484186241
1992,0.0,448.55132493
1993,0.0,383.517497775
1994,0.0,344.942690255
1995,0.0,324.830062626
1996,0.0,337.392109674
1997,0.0,338.863336086
1998,0.0,320.667287563
1999,0.0,340.04889112
2000,0.0,325.006583645
2001,0.0,315.376774047
2002,0.0,326.075282774
2003,0.0,283.529143079
2004,0.0,310.699113934
2005,0.0,326.037572512
2006,0.0,268.902427674
2007,0.0,294.079240209
2008,0.0,303.516821847
2009,0.0,332.036913108
2010,0.0,318.481087183
2011,0.0,325.133258383
2012,0.0,348.543329497
2013,0.0,342.061597161
2014,0.0,341.5478018
2015,0.0,390.626929787
